Probe	Chr	StartPos	STRName	Strand
1690	5	29954115	trf653635	M
1691	5	29954396	trf653635	P
1692	5	30103444	trf653676	M
1693	5	30103709	trf653676	P
1694	5	31689160	trf654114	M
1695	5	31689604	trf654114	P
1696	5	33223402	trf654618	M
1697	5	33223664	trf654618	P
1698	5	33607235	trf654741	M
1699	5	33607499	trf654741	P
1700	5	33827738	trf654807	M
1701	5	33827996	trf654807	P
1702	5	39858967	trf656553	M
1703	5	39859264	trf656553	P
1704	5	40414858	trf656721	M
1705	5	40415131	trf656721	P
1706	5	41033749	trf656902	M
1707	5	41034009	trf656902	P
1708	5	46113181	trf658365	M
1709	5	46113441	trf658365	P
1710	5	49470525	trf658554	M
1711	5	49470783	trf658554	P
1712	5	49569637	trf658591_trf658592	M
1713	5	49569904	trf658591_trf658592	P
1714	5	51122887	trf659071_trf659072_trf659073	M
1715	5	51122935	trf659071_trf659072_trf659073	M
1716	5	51123153	trf659071_trf659072_trf659073	P
1717	5	51123195	trf659071_trf659072_trf659073	P
1718	5	53299384	trf659647	M
1719	5	53299637	trf659647	P
1720	5	53447337	trf659685	M
1721	5	53447601	trf659685	P
1722	5	57800463	trf660907	M
1723	5	57800722	trf660907	P
1724	5	58540308	trf661112_trf661113	M
1725	5	58540311	trf661112_trf661113	M
1726	5	58540321	trf661112_trf661113	M
1727	5	58540561	trf661112_trf661113	P
1728	5	58540634	trf661112_trf661113	P
1729	5	58679742	trf661142	M
1730	5	58680066	trf661142	P
1731	5	58697128	trf661146	M
1732	5	58697380	trf661146	P
1733	5	58698827	trf661147	M
1734	5	58699086	trf661147	P
1735	5	63919346	trf662479	M
1736	5	63919606	trf662479	P
1737	5	67522560	PIK3R1	M
1738	5	67522818	PIK3R1	P
1739	5	71401829	trf664829	M
1740	5	71402030	trf664829	P
1741	5	71817774	trf664917	M
1742	5	71817775	trf664917	M
1743	5	71818045	trf664917	P
1744	5	73112619	trf665262	M
1745	5	73112873	trf665262	P
1746	5	76554748	trf666257	M
1747	5	76555014	trf666257	P
1748	5	77743901	trf666607_trf666608_trf666609_trf666610	M
1749	5	77744141	trf666607_trf666608_trf666609_trf666610	P
1750	5	78468403	trf666810	M
1751	5	78468665	trf666810	P
1752	5	79970783	MSH3	M
1753	5	79971035	MSH3	P
1754	5	82096014	trf667986	M
1755	5	82096218	trf667986	P
1756	5	83545079	trf668354	M
1757	5	83545339	trf668354	P
1758	5	83984873	trf668484	M
1759	5	83985229	trf668484	P
1760	5	84006858	trf668503	M
1761	5	84007132	trf668503	P
1762	5	84449703	trf668655	M
1763	5	84450005	trf668655	P
1764	5	84517106	trf668694	M
1765	5	84517368	trf668694	P
1766	5	84620380	trf668725	M
1767	5	84620638	trf668725	P
1768	5	84620861	trf668726	M
1769	5	84621131	trf668726	P
1770	5	85102063	trf668876	M
1771	5	85102349	trf668876	P
1772	5	85529933	trf669005	M
1773	5	85530191	trf669005	P
1774	5	89166494	trf669963	M
1775	5	89166754	trf669963	P
1776	5	90271984	trf670222	M
1777	5	90272255	trf670222	P
1778	5	96123421	trf671590	M
1779	5	96123730	trf671590	P
1780	5	96226967	trf671622_trf671623	M
1781	5	96227218	trf671622_trf671623	P
1782	5	100011101	trf672729	M
1783	5	100011356	trf672729	P
1784	5	100704742	trf672926	M
1785	5	100705046	trf672926	P
1786	5	102024930	trf673260	M
1787	5	102025266	trf673260	P
1788	5	102080966	trf673273	M
1789	5	102081250	trf673273	P
1790	5	103917112	trf673735_trf673736	M
1791	5	103917209	trf673735_trf673736	M
1792	5	103917370	trf673735_trf673736	P
1793	5	103917457	trf673735_trf673736	P
1794	5	103917705	trf673737	M
1795	5	103917970	trf673737	P
1796	5	104199985	trf673834_trf673838	M
1797	5	104200024	trf673834_trf673838	M
1798	5	104200235	trf673834_trf673838	P
1799	5	104512043	trf673932_trf673933	M
1800	5	104512311	trf673932_trf673933	P
1801	5	105226920	trf674175	M
1802	5	105227166	trf674175	P
1803	5	105933476	trf674421	M
1804	5	105933736	trf674421	P
1805	5	106882272	trf674660	M
1806	5	106882530	trf674660	P
1807	5	110036390	trf675396	M
1808	5	110036597	trf675396	P
1809	5	110159751	trf675420	M
1810	5	110160142	trf675420	P
1811	5	110958584	trf675608	M
1812	5	110958857	trf675608	P
1813	5	112213554	trf675828_D5S346	M
1814	5	112213815	trf675828_D5S346	P
1815	5	112467967	trf675900	M
1816	5	112468226	trf675900	P
1817	5	112964341	trf676041	M
1818	5	112964597	trf676041	P
1819	5	114218676	trf676281	M
1820	5	114218917	trf676281	P
1821	5	115284059	trf676518	M
1822	5	115284320	trf676518	P
1823	5	119101634	trf677616	M
1824	5	119101870	trf677616	P
1825	5	119374901	trf677672	M
1826	5	119375175	trf677672	P
1827	5	119468422	trf677708	M
1828	5	119468715	trf677708	P
1829	5	120331131	trf677932	M
1830	5	120331401	trf677932	P
1831	5	122676247	trf678523	M
1832	5	122676501	trf678523	P
1833	5	123111119	D5S818	M
1834	5	123111370	D5S818	P
1835	5	124755607	trf679099_trf679100_trf679102	M
1836	5	124756056	trf679099_trf679100_trf679102	P
1837	5	127007993	trf679748	M
1838	5	127008243	trf679748	P
1839	5	127336782	trf679858	M
1840	5	127337043	trf679858	P
1841	5	128338041	trf680082	M
1842	5	128338301	trf680082	P
1843	5	128943548	trf680217	M
1844	5	128943869	trf680217	P
1845	5	129584523	trf680356	M
1846	5	129584819	trf680356	P
1847	5	131028945	trf680743	M
1848	5	131029228	trf680743	P
1849	5	131931290	RAD50	M
1850	5	131931547	RAD50	P
1851	5	132876300	trf681220	M
1852	5	132876561	trf681220	P
1853	5	135089886	trf681855	M
1854	5	135090155	trf681855	P
1855	5	135301595	trf682055	M
1856	5	135301759	trf682055	P
1857	5	135516064	trf682106	M
1858	5	135516319	trf682106	P
1859	5	140305077	trf683567	M
1860	5	140305339	trf683567	P
1861	5	141675635	trf684025	M
1862	5	141675897	trf684025	P
1863	5	145255649	trf684961	M
1864	5	145255976	trf684961	P
1865	5	146644546	trf685372	M
1866	5	146644805	trf685372	P
1867	5	146936032	trf685452_trf685453	M
1868	5	146936118	trf685452_trf685453	M
1869	5	146936291	trf685452_trf685453	P
1870	5	146936383	trf685452_trf685453	P
1871	5	146977942	trf685471_trf685472	M
1872	5	146978099	trf685471_trf685472	P
1873	5	149279750	trf686140	M
1874	5	149280025	trf686140	P
1875	5	149455784	CSF1PO	M
1876	5	149456042	CSF1PO	P
1877	5	150336528	trf686447	M
1878	5	150336797	trf686447	P
1879	5	150916796	trf686623	M
1880	5	150917079	trf686623	P
1881	5	150917165	trf686623	P
1882	5	156122394	trf687884	M
1883	5	156122619	trf687884	P
1884	5	159654712	trf688945	M
1885	5	159654968	trf688945	P
1886	5	160446632	trf689177	M
1887	5	160446866	trf689177	P
1888	5	160768830	trf689290	M
1889	5	160769093	trf689290	P
1890	5	160890481	trf689320	M
1891	5	160890743	trf689320	P
1892	5	166000351	trf690862	M
1893	5	166000617	trf690862	P
1894	5	168334800	trf691663	M
1895	5	168335077	trf691663	P
1896	5	168380524	trf691674	M
1897	5	168380785	trf691674	P
1898	5	168900399	trf691784	M
1899	5	168900736	trf691784	P
1900	5	169032505	trf691810	M
1901	5	169032785	trf691810	P
1902	5	173248338	trf693216	M
1903	5	173248599	trf693216	P
1904	5	173331795	trf693228	M
1905	5	173332074	trf693228	P
1906	5	175878688	trf694133	M
1907	5	175879035	trf694133	P
1908	5	178691839	trf695317	M
1909	5	178692120	trf695317	P
1910	5	178700958	trf695320	M
1911	5	178701218	trf695320	P
1912	5	179988284	trf695847	M
1913	5	179988549	trf695847	P
1914	6	820456	trf696495	M
1915	6	820718	trf696495	P
1916	6	843092	trf696504	M
1917	6	843141	trf696504	M
1918	6	843393	trf696504	P
1919	6	843405	trf696504	P
1920	6	1053883	trf696595	M
1921	6	1054141	trf696595	P
1922	6	1939584	trf696897	M
1923	6	1939685	trf696897	M
1924	6	1939848	trf696897	P
1925	6	1939955	trf696897	P
1926	6	3020629	trf697242_trf697243_trf697244	M
1927	6	3020895	trf697242_trf697243_trf697244	P
1928	6	6837158	trf698414	M
1929	6	6837429	trf698414	P
1930	6	6839142	trf698416	M
1931	6	6839179	trf698416	M
1932	6	6839428	trf698416	P
1933	6	7692874	trf698687	M
1934	6	7693132	trf698687	P
1935	6	10014047	trf699332	M
1936	6	10014335	trf699332	P
1937	6	11175001	trf699736	M
1938	6	11175291	trf699736	P
1939	6	11826419	trf699932	M
1940	6	11826679	trf699932	P
1941	6	13946301	trf700699	M
1942	6	13946542	trf700699	P
1943	6	14009003	trf700723	M
1944	6	14009260	trf700723	P
1945	6	14464184	trf700877	M
1946	6	14464445	trf700877	P
1947	6	15744580	trf701321	M
1948	6	15744863	trf701321	P
1949	6	17041694	trf701756	M
1950	6	17041953	trf701756	P
1951	6	18953232	trf702464_trf702465	M
1952	6	18953538	trf702464_trf702465	P
1953	6	19911956	trf702762	M
1954	6	19912237	trf702762	P
1955	6	22311555	trf703632	M
1956	6	22311810	trf703632	P
1957	6	22858130	trf703815	M
1958	6	22858387	trf703815	P
1959	6	23045417	trf703862	M
1960	6	23045678	trf703862	P
1961	6	23348671	trf703936	M
1962	6	23348931	trf703936	P
1963	6	23944117	trf704118	M
1964	6	23944378	trf704118	P
1965	6	24096738	trf704158	M
1966	6	24096853	trf704158	M
1967	6	24097012	trf704158	P
1968	6	24097104	trf704158	P
1969	6	24306621	trf704223_trf704224	M
1970	6	24306884	trf704223_trf704224	P
1971	6	25263330	trf704523	M
1972	6	25263605	trf704523	P
1973	6	25789050	trf704675	M
1974	6	25789303	trf704675	P
1975	6	26762039	trf704965	M
1976	6	26762311	trf704965	P
1977	6	27410379	trf705249	M
1978	6	27410689	trf705249	P
1979	6	28381089	trf705703	M
1980	6	28381346	trf705703	P
1981	6	29667354	trf706110	M
1982	6	29667695	trf706110	P
1983	6	29875411	trf706178	M
1984	6	29875665	trf706178	P
1985	6	29903606	trf706198_trf706200	M
1986	6	29903924	trf706198_trf706200	P
1987	6	29904102	trf706198_trf706200	P
1988	6	29924163	trf706202	M
1989	6	29924427	trf706202	P
1990	6	29937739	trf706208	M
1991	6	29938005	trf706208	P
1992	6	30987612	trf706557	M
1993	6	30987872	trf706557	P
1994	6	31214428	trf706657	M
1995	6	31214698	trf706657	P
1996	6	31457621	trf706736	M
1997	6	31458045	trf706736	P
1998	6	32194514	trf707001	M
1999	6	32194774	trf707001	P
2000	6	32333105	trf707039	M
2001	6	32333361	trf707039	P
2002	6	32451431	trf707091	M
2003	6	32451706	trf707091	P
2004	6	32456214	trf707093	M
2005	6	32456478	trf707093	P
2006	6	32469798	trf707104_trf707105_trf707106	M
2007	6	32470000	trf707104_trf707105_trf707106	M
2008	6	32470009	trf707104_trf707105_trf707106	M
2009	6	32470131	trf707104_trf707105_trf707106	P
2010	6	32470263	trf707104_trf707105_trf707106	P
2011	6	32470270	trf707104_trf707105_trf707106	P
2012	6	32483093	trf707111	M
2013	6	32483399	trf707111	P
2014	6	32484372	trf707112	M
2015	6	32484638	trf707112	P
2016	6	32489483	trf707113	M
2017	6	32489696	trf707113	P
2018	6	32500627	trf707119_trf707120	M
2019	6	32500882	trf707119_trf707120	P
2020	6	32525524	trf707135	M
2021	6	32525788	trf707135	P
2022	6	32613441	trf707179	M
2023	6	32613718	trf707179	P
2024	6	32626774	trf707182	M
2025	6	32627018	trf707182	P
2026	6	32670037	trf707191	M
2027	6	32670296	trf707191	P
2028	6	32698002	trf707209	M
2029	6	32698262	trf707209	P
2030	6	32722976	trf707217	M
2031	6	32723221	trf707217	P
2032	6	33051114	trf707310_trf707311	M
2033	6	33051379	trf707310_trf707311	P
2034	6	36632988	trf708669	M
2035	6	36633267	trf708669	P
2036	6	38139504	trf709178	M
2037	6	38139764	trf709178	P
2038	6	39026262	trf709398	M
2039	6	39026518	trf709398	P
2040	6	40530483	trf709749	M
2041	6	40530743	trf709749	P
2042	6	41677183	trf710077_D6S1017	M
2043	6	41677455	trf710077_D6S1017	P
2044	6	42506839	trf710427	M
2045	6	42507112	trf710427	P
2046	6	43021783	nc-MRPL2	M
2047	6	43022039	nc-MRPL2	P
2048	6	43491519	XPO5	M
2049	6	43491776	XPO5	P
2050	6	44064684	trf711083	M
2051	6	44064943	trf711083	P
2052	6	44158779	trf711109	M
2053	6	44159041	trf711109	P
2054	6	48287472	trf712219	M
2055	6	48287732	trf712219	P
2056	6	48901210	trf712454	M
2057	6	48901542	trf712454	P
2058	6	51929797	trf713322_trf713324	M
2059	6	51930057	trf713322_trf713324	P
2060	6	56379284	trf714542	M
2061	6	56379543	trf714542	P
2062	6	57232105	trf714768_trf714769	M
2063	6	57232237	trf714768_trf714769	M
2064	6	57232361	trf714768_trf714769	P
2065	6	57232499	trf714768_trf714769	P
2066	6	57343041	trf714785	M
2067	6	57343281	trf714785	P
2068	6	57374594	trf714790	M
2069	6	57374869	trf714790	P
2070	6	57401799	trf714793	M
2071	6	57402135	trf714793	P
2072	6	57450239	trf714798	M
2073	6	57450494	trf714798	P
2074	6	57482183	trf714805	M
2075	6	57482438	trf714805	P
2076	6	57520767	trf714808	M
2077	6	57521020	trf714808	P
2078	6	57540747	trf714841	M
2079	6	57541007	trf714841	P
2080	6	57561118	trf714846	M
2081	6	57561385	trf714846	P
2082	6	62357221	trf715402	M
2083	6	62357484	trf715402	P
2084	6	63599909	trf715809	M
2085	6	63600169	trf715809	P
2086	6	63745745	trf715833	M
2087	6	63746005	trf715833	P
2088	6	63885541	trf715872	M
2089	6	63885805	trf715872	P
2090	6	64590314	trf716116_trf716117	M
2091	6	64590443	trf716116_trf716117	P
2092	6	64921374	trf716189	M
2093	6	64921685	trf716189	P
2094	6	65660562	trf716375	M
2095	6	65660599	trf716375	M
2096	6	65660819	trf716375	P
2097	6	65660860	trf716375	P
2098	6	66157099	trf716537_trf716538	M
2099	6	66157376	trf716537_trf716538	P
2100	6	66583872	trf716690	M
2101	6	66584111	trf716690	P
2102	6	66599909	trf716695	M
2103	6	66600219	trf716695	P
2104	6	66601488	trf716696	M
2105	6	66601748	trf716696	P
2106	6	66675093	trf716717_trf716718_trf716719_trf716720_trf716721	M
2107	6	66675114	trf716717_trf716718_trf716719_trf716720_trf716721	M
2108	6	66675374	trf716717_trf716718_trf716719_trf716720_trf716721	P
2109	6	66900157	trf716769_trf716772_trf716773_trf716774	M
2110	6	66900493	trf716769_trf716772_trf716773_trf716774	P
2111	6	66900473	trf716769_trf716772_trf716773_trf716774	M
2112	6	66900749	trf716769_trf716772_trf716773_trf716774	P
2113	6	69232533	trf717552	M
2114	6	69232798	trf717552	P
2115	6	69832674	trf717774	M
2116	6	69832932	trf717774	P
2117	6	71578239	nc-B3GAT2	M
2118	6	71578497	nc-B3GAT2	P
2119	6	73409941	trf718688	M
2120	6	73410125	trf718688	P
2121	6	74490377	trf719096	M
2122	6	74490583	trf719096	M
2123	6	74490744	trf719096	P
2124	6	74490839	trf719096	P
2125	6	76037098	trf719509	M
2126	6	76037344	trf719509	P
2127	6	76368589	trf719611	M
2128	6	76368821	trf719611	P
2129	6	77461329	trf719883	M
2130	6	77461588	trf719883	P
2131	6	77968331	trf720011	M
2132	6	77968637	trf720011	P
2133	6	80751820	TTK_1_TTK_2	M
2134	6	80752080	TTK_1_TTK_2	P
2135	6	80916118	trf720697	M
2136	6	80916380	trf720697	P
2137	6	81971028	trf720952	M
2138	6	81971289	trf720952	P
2139	6	82038609	trf720992	M
2140	6	82038644	trf720992	M
2141	6	82038862	trf720992	P
2142	6	82038907	trf720992	P
2143	6	82195032	trf721041	M
2144	6	82195292	trf721041	P
2145	6	84265861	trf721545	M
2146	6	84265928	trf721545	M
2147	6	84266119	trf721545	P
2148	6	84266192	trf721545	P
2149	6	85583256	trf721891	M
2150	6	85583513	trf721891	P
2151	6	86474168	trf722108_trf722109	M
2152	6	86474431	trf722108_trf722109	P
2153	6	86581770	trf722137_trf722138	M
2154	6	86582086	trf722137_trf722138	P
2155	6	88221692	trf722560	M
2156	6	88221960	trf722560	P
2157	6	88228757	trf722562	M
2158	6	88229029	trf722562	P
2159	6	92202908	trf723606	M
2160	6	92203176	trf723606	P
2161	6	92449817	trf723674	M
2162	6	92450078	trf723674	P
2163	6	93840259	trf724059	M
2164	6	93840570	trf724059	P
2165	6	94097547	trf724101	M
2166	6	94097806	trf724101	P
2167	6	94995333	trf724324	M
2168	6	94995591	trf724324	P
2169	6	97281524	trf724834	M
2170	6	97281785	trf724834	P
2171	6	97962978	trf724980	M
2172	6	97963060	trf724980	M
2173	6	97963241	trf724980	P
2174	6	97963323	trf724980	P
2175	6	101352469	trf725851	M
2176	6	101352745	trf725851	P
2177	6	102404521	trf726130_trf726131	M
2178	6	102404790	trf726130_trf726131	P
2179	6	102404817	trf726130_trf726131	P
2180	6	104071023	trf726644	M
2181	6	104071283	trf726644	P
2182	6	104188275	trf726691	M
2183	6	104188527	trf726691	P
2184	6	104673774	trf726805	M
2185	6	104674040	trf726805	P
2186	6	105299949	trf726949	M
2187	6	105300201	trf726949	P
2188	6	108038187	trf727694	M
2189	6	108038512	trf727694	P
2190	6	108214584	SEC63_1_SEC63_2	M
2191	6	108214845	SEC63_1_SEC63_2	P
2192	6	110028433	trf728316	M
2193	6	110028718	trf728316	P
2194	6	111592823	trf728740	M
2195	6	111593199	trf728740	P
2196	6	111743647	trf728771	M
2197	6	111743906	trf728771	P
2198	6	112879103	trf729064_D6S474	M
2199	6	112879311	trf729064_D6S474	P
2200	6	115120714	trf729735	M
2201	6	115120751	trf729735	M
2202	6	115120972	trf729735	P
2203	6	115121012	trf729735	P
2204	6	117090277	trf730225	M
2205	6	117090537	trf730225	P
2206	6	117629571	trf730356	M
2207	6	117629825	trf730356	P
2208	6	118612338	trf730582	M
2209	6	118612599	trf730582	P
2210	6	121203796	trf731237	M
2211	6	121204057	trf731237	P
2212	6	122612335	trf731642	M
2213	6	122612596	trf731642	P
2214	6	124232748	trf732118	M
2215	6	124233044	trf732118	P
2216	6	125080584	trf732350	M
2217	6	125080648	trf732350	M
2218	6	125080831	trf732350	P
2219	6	126098758	trf732621	M
2220	6	126099014	trf732621	P
2221	6	129044122	trf733285	M
2222	6	129044393	trf733285	P
2223	6	130985737	trf733789	M
2224	6	130985997	trf733789	P
2225	6	132624772	trf734249	M
2226	6	132625032	trf734249	P
2227	6	133246167	trf734423	M
2228	6	133246421	trf734423	P
2229	6	139355680	trf736320	M
2230	6	139355935	trf736320	P
2231	6	140358685	trf736604	M
2232	6	140358944	trf736604	P
2233	6	140899317	trf736743_trf736744	M
2234	6	140899577	trf736743_trf736744	P
2235	6	141302417	trf736854	M
2236	6	141302729	trf736854	P
2237	6	141436398	trf736887	M
2238	6	141436657	trf736887	P
2239	6	141766531	trf737030	M
2240	6	141766802	trf737030	P
2241	6	143885256	trf737564	M
2242	6	143885509	trf737564	P
2243	6	147098305	trf738416	M
2244	6	147098572	trf738416	P
2245	6	147635122	trf738513	M
2246	6	147635394	trf738513	P
2247	6	147967069	trf738597	M
2248	6	147967318	trf738597	P
2249	6	148396598	trf738685	M
2250	6	148396885	trf738685	P
2251	6	148623689	trf738762	M
2252	6	148623942	trf738762	P
2253	6	150222962	trf739319	M
2254	6	150223228	trf739319	P
2255	6	151492851	trf739771	M
2256	6	151493283	trf739771	P
2257	6	151518741	trf739794_trf739795	M
2258	6	151519117	trf739794_trf739795	P
2259	6	151640454	trf739848	M
2260	6	151640718	trf739848	P
2261	6	151955756	trf739966	M
2262	6	151956020	trf739966	P
2263	6	152250611	trf740047	M
2264	6	152250913	trf740047	P
2265	6	153939354	trf740547	M
2266	6	153939607	trf740547	P
2267	6	157781773	trf741795_trf741796	M
2268	6	157782107	trf741795_trf741796	P
2269	6	158622264	trf742096	M
2270	6	158622524	trf742096	P
2271	6	159877075	trf742547	M
2272	6	159877216	trf742547	P
2273	6	159877331	trf742547	P
2274	6	160027059	trf742615	M
2275	6	160027326	trf742615	P
2276	6	160526778	trf742812	M
2277	6	160527037	trf742812	P
2278	6	161707382	trf743252	M
2279	6	161707639	trf743252	P
2280	6	162195270	trf743433	M
2281	6	162195510	trf743433	P
2282	6	163272865	trf743770	M
2283	6	163273133	trf743770	P
2284	6	163800250	trf743947	M
2285	6	163800523	trf743947	P
2286	6	164297728	trf744093_trf744094	M
2287	6	164297887	trf744093_trf744094	P
2288	6	165797978	trf744575	M
2289	6	165798235	trf744575	P
2290	6	166271027	trf744748	M
2291	6	166271287	trf744748	P
2292	6	168695086	trf745981	M
2293	6	168695346	trf745981	P
2294	6	170590907	trf747130	M
2295	6	170591165	trf747130	P
2296	7	162125	trf747380	M
2297	7	162385	trf747380	P
2298	7	940216	trf748126	M
2299	7	940491	trf748126	P
2300	7	3157095	trf749710	M
2301	7	3157357	trf749710	P
2302	7	3454875	trf749884	M
2303	7	3455138	trf749884	P
2304	7	4326610	trf750193	M
2305	7	4326880	trf750193	P
2306	7	4493144	trf750298_trf750299_trf750300	M
2307	7	4493420	trf750298_trf750299_trf750300	P
2308	7	5630639	trf751088	M
2309	7	5630944	trf751088	P
2310	7	7732770	trf751990	M
2311	7	7733027	trf751990	P
2312	7	8736312	trf752212	M
2313	7	8736811	trf752212	P
2314	7	9062692	trf752289	M
2315	7	9062959	trf752289	P
2316	7	9543828	trf752392	M
2317	7	9544095	trf752392	P
2318	7	10119609	trf752581	M
2319	7	10119870	trf752581	P
2320	7	11031290	trf752815_trf752816	M
2321	7	11031517	trf752815_trf752816	P
2322	7	11933128	trf753026	M
2323	7	11933388	trf753026	P
2324	7	12328697	trf753122	M
2325	7	12328967	trf753122	P
2326	7	12551321	trf753161	M
2327	7	12551721	trf753161	P
2328	7	12947734	trf753280	M
2329	7	12947997	trf753280	P
2330	7	14960378	trf753845	M
2331	7	14960638	trf753845	P
2332	7	15393959	trf753972	M
2333	7	15394226	trf753972	P
2334	7	19535116	trf755089_trf755090	M
2335	7	19535457	trf755089_trf755090	P
2336	7	20705172	trf755432	M
2337	7	20705441	trf755432	P
2338	7	21852606	trf755744	M
2339	7	21852861	trf755744	P
2340	7	22128084	trf755813	M
2341	7	22128346	trf755813	P
2342	7	22402856	trf755867	M
2343	7	22402917	trf755867	M
2344	7	22403213	trf755867	P
2345	7	22450950	trf755878	M
2346	7	22451211	trf755878	P
2347	7	23137934	trf756101	M
2348	7	23138203	trf756101	P
2349	7	23721762	trf756316	M
2350	7	23722190	trf756316	P
2351	7	24402242	trf756475	M
2352	7	24402504	trf756475	P
2353	7	29684870	trf757894	M
2354	7	29685158	trf757894	P
2355	7	32136314	trf758552	M
2356	7	32136583	trf758552	P
2357	7	32488831	trf758667	M
2358	7	32489121	trf758667	P
2359	7	34702500	trf759225	M
2360	7	34702761	trf759225	P
2361	7	35624220	trf759438	M
2362	7	35624532	trf759438	P
2363	7	38490769	trf760321	M
2364	7	38491039	trf760321	P
2365	7	42300547	trf761439	M
2366	7	42300902	trf761439	P
2367	7	46858221	trf762900	M
2368	7	46858475	trf762900	P
2369	7	47734928	trf763220_trf763221	M
2370	7	47735191	trf763220_trf763221	P
2371	7	48077821	trf763351	M
2372	7	48078076	trf763351	P
2373	7	48461590	trf763485	M
2374	7	48461843	trf763485	P
2375	7	48782036	trf763574	M
2376	7	48782289	trf763574	P
2377	7	49388855	trf763707	M
2378	7	49389115	trf763707	P
2379	7	49411314	trf763714	M
2380	7	49411401	trf763714	M
2381	7	49411558	trf763714	P
2382	7	49411656	trf763714	P
2383	7	49571743	trf763761	M
2384	7	49572002	trf763761	P
2385	7	52072909	trf764534	M
2386	7	52073244	trf764534	P
2387	7	52089744	trf764538	M
2388	7	52090005	trf764538	P
2389	7	52235065	trf764588	M
2390	7	52235134	trf764588	M
2391	7	52235328	trf764588	P
2392	7	52235394	trf764588	P
2393	7	54189334	trf765273	M
2394	7	54189614	trf765273	P
2395	7	54528143	trf765384	M
2396	7	54528403	trf765384	P
2397	7	54846139	trf765485	M
2398	7	54846411	trf765485	P
2399	7	55273406	nc-EGFR	M
2400	7	55273666	nc-EGFR	P
2401	7	56704853	trf766302	M
2402	7	56705113	trf766302	P
2403	7	61892887	trf767576	M
2404	7	61893211	trf767576	P
2405	7	64345202	trf768601	M
2406	7	64345463	trf768601	P
2407	7	64895464	trf768853	M
2408	7	64895723	trf768853	P
2409	7	66845393	trf769789	M
2410	7	66845645	trf769789	P
2411	7	67391864	trf770103	M
2412	7	67392127	trf770103	P
2413	7	68188374	trf770625	M
2414	7	68188647	trf770625	P
2415	7	70457512	trf771490	M
2416	7	70457765	trf771490	P
2417	7	71158083	trf771775_trf771776_trf771777	M
2418	7	71158347	trf771775_trf771776_trf771777	P
2419	7	71266191	trf771845_trf771846	M
2420	7	71266476	trf771845_trf771846	P
2421	7	71650115	trf772040	M
2422	7	71650376	trf772040	P
2423	7	71979130	trf772277_trf772278_trf772279	M
2424	7	71979499	trf772277_trf772278_trf772279	P
2425	7	73016355	trf772785	M
2426	7	73016694	trf772785	P
2427	7	76976126	trf774855	M
2428	7	76976380	trf774855	P
2429	7	77423320	TMEM60	M
2430	7	77423576	TMEM60	P
2431	7	78126919	trf775193	M
2432	7	78127181	trf775193	P
2433	7	79114695	trf775510_trf775511	M
2434	7	79114949	trf775510_trf775511	P
2435	7	82568812	trf776550	M
2436	7	82569116	trf776550	P
2437	7	82796653	trf776635	M
2438	7	82796891	trf776635	P
2439	7	82889367	trf776662	M
2440	7	82889795	trf776662	P
2441	7	83035692	trf776709	M
2442	7	83035951	trf776709	P
2443	7	85590168	trf777436	M
2444	7	85590428	trf777436	P
2445	7	88267122	trf778110	M
2446	7	88267389	trf778110	P
2447	7	88849101	trf778277	M
2448	7	88849503	trf778277	P
2449	7	90317474	trf778686	M
2450	7	90317730	trf778686	P
2451	7	96057549	trf780113_trf780114	M
2452	7	96057751	trf780113_trf780114	P
2453	7	97694710	trf780602	M
2454	7	97694997	trf780602	P
2455	7	98515135	TRRAP_1	M
2456	7	98515399	TRRAP_1	P
2457	7	98535168	TRRAP_2	M
2458	7	98535429	TRRAP_2	P
2459	7	98609625	TRRAP_3	M
2460	7	98609892	TRRAP_3	P
2461	7	100479137	SRRT	M
2462	7	100479398	SRRT	P
2463	7	100607162	trf782092	M
2464	7	100607517	trf782092	P
2465	7	101006747	trf782340	M
2466	7	101006984	trf782340	P
2467	7	101659725	trf782759	M
2468	7	101659977	trf782759	P
2469	7	104163346	trf783590_trf783591_trf783592_trf783593_trf783594	M
2470	7	104163607	trf783590_trf783591_trf783592_trf783593_trf783594	P
2471	7	104194962	trf783604	M
2472	7	104195234	trf783604	P
2473	7	106526508	PIK3CG	M
2474	7	106526764	PIK3CG	P
2475	7	107372918	trf784595	M
2476	7	107373267	trf784595	P
2477	7	111710367	trf785821	M
2478	7	111710627	trf785821	P
2479	7	113323012	trf786228	M
2480	7	113323263	trf786228	P
2481	7	115453371	trf786816	M
2482	7	115453630	trf786816	P
2483	7	116608252	trf787135	M
2484	7	116608519	trf787135	P
2485	7	117906472	trf787465_trf787466	M
2486	7	117906869	trf787465_trf787466	P
2487	7	118018708	trf787487_trf787488	M
2488	7	118018969	trf787487_trf787488	P
2489	7	118792265	trf787732_trf787733_trf787734	M
2490	7	118792288	trf787732_trf787733_trf787734	M
2491	7	118792571	trf787732_trf787733_trf787734	P
2492	7	119501520	trf787922	M
2493	7	119501784	trf787922	P
2494	7	121166171	trf788335_trf788336	M
2495	7	121166541	trf788335_trf788336	P
2496	7	122285258	trf788698	M
2497	7	122285624	trf788698	P
2498	7	123792649	trf789106	M
2499	7	123792909	trf789106	P
2500	7	124156429	trf789207	M
2501	7	124156663	trf789207	P
2502	7	125288097	trf789541	M
2503	7	125288342	trf789541	P
2504	7	126062835	trf789790	M
2505	7	126063095	trf789790	P
