Probe	Chr	StartPos	STRName	Strand
1679	5	103917371	trf673735_trf673736	P
1680	5	103917458	trf673735_trf673736	P
1681	5	103917706	trf673737	M
1682	5	103917971	trf673737	P
1683	5	104199986	trf673834_trf673838	M
1684	5	104200025	trf673834_trf673838	M
1685	5	104200236	trf673834_trf673838	P
1686	5	104200424	trf673834_trf673838	P
1687	5	104512044	trf673932_trf673933	M
1688	5	104512312	trf673932_trf673933	P
1689	5	105226921	trf674175	M
1690	5	105227167	trf674175	P
1691	5	105796652	trf674357_trf674358_trf674359_trf674360	M
1692	5	105796658	trf674357_trf674358_trf674359_trf674360	M
1693	5	105797037	trf674357_trf674358_trf674359_trf674360	P
1694	5	105933477	trf674421	M
1695	5	105933737	trf674421	P
1696	5	106882273	trf674660	M
1697	5	106882531	trf674660	P
1698	5	110159752	trf675420	M
1699	5	110160143	trf675420	P
1700	5	110958585	trf675608	M
1701	5	110958858	trf675608	P
1702	5	112213555	trf675828_D5S346	M
1703	5	112213816	trf675828_D5S346	P
1704	5	112467968	trf675900	M
1705	5	112468227	trf675900	P
1706	5	112964342	trf676041	M
1707	5	112964598	trf676041	P
1708	5	115284060	trf676518	M
1709	5	115284321	trf676518	P
1710	5	119374902	trf677672	M
1711	5	119375176	trf677672	P
1712	5	119468423	trf677708	M
1713	5	119468716	trf677708	P
1714	5	120331132	trf677932	M
1715	5	120331402	trf677932	P
1716	5	122676248	trf678523	M
1717	5	122676502	trf678523	P
1718	5	123111120	D5S818	M
1719	5	123111371	D5S818	P
1720	5	124144141	trf678901	M
1721	5	124144399	trf678901	P
1722	5	124755608	trf679099_trf679100_trf679102	M
1723	5	124756057	trf679099_trf679100_trf679102	P
1724	5	127007994	trf679748	M
1725	5	127008244	trf679748	P
1726	5	127336783	trf679858	M
1727	5	127337044	trf679858	P
1728	5	128338042	trf680082	M
1729	5	128338302	trf680082	P
1730	5	128943549	trf680217	M
1731	5	128943870	trf680217	P
1732	5	129584524	trf680356	M
1733	5	129584820	trf680356	P
1734	5	131028946	trf680743	M
1735	5	131029229	trf680743	P
1736	5	131931291	RAD50	M
1737	5	131931548	RAD50	P
1738	5	132876301	trf681220	M
1739	5	132876562	trf681220	P
1740	5	135089887	trf681855	M
1741	5	135090156	trf681855	P
1742	5	135516065	trf682106	M
1743	5	135516320	trf682106	P
1744	5	141675636	trf684025	M
1745	5	141675898	trf684025	P
1746	5	145255650	trf684961	M
1747	5	145255977	trf684961	P
1748	5	146644547	trf685372	M
1749	5	146644806	trf685372	P
1750	5	146936033	trf685452_trf685453	M
1751	5	146936119	trf685452_trf685453	M
1752	5	146936292	trf685452_trf685453	P
1753	5	146936384	trf685452_trf685453	P
1754	5	149279751	trf686140	M
1755	5	149280026	trf686140	P
1756	5	149455785	CSF1PO	M
1757	5	149456043	CSF1PO	P
1758	5	150336529	trf686447	M
1759	5	150336798	trf686447	P
1760	5	150916797	trf686623	M
1761	5	150916919	trf686623	M
1762	5	150917080	trf686623	P
1763	5	150917166	trf686623	P
1764	5	157516425	trf688361	M
1765	5	157516682	trf688361	P
1766	5	159654713	trf688945	M
1767	5	159654969	trf688945	P
1768	5	160446633	trf689177	M
1769	5	160446867	trf689177	P
1770	5	160768831	trf689290	M
1771	5	160769094	trf689290	P
1772	5	160890482	trf689320	M
1773	5	160890744	trf689320	P
1774	5	166000352	trf690862	M
1775	5	166000618	trf690862	P
1776	5	168334801	trf691663	M
1777	5	168335078	trf691663	P
1778	5	168380525	trf691674	M
1779	5	168380786	trf691674	P
1780	5	168900400	trf691784	M
1781	5	168900737	trf691784	P
1782	5	173138596	trf693171	M
1783	5	173138852	trf693171	P
1784	5	173695173	trf693346	M
1785	5	173695555	trf693346	P
1786	5	175878689	trf694133	M
1787	5	175879036	trf694133	P
1788	5	178691840	trf695317	M
1789	5	178692121	trf695317	P
1790	5	178700959	trf695320	M
1791	5	178701219	trf695320	P
1792	5	179250368	trf695555	M
1793	5	179250611	trf695555	P
1794	6	843093	trf696504	M
1795	6	843142	trf696504	M
1796	6	843394	trf696504	P
1797	6	843406	trf696504	P
1798	6	1053884	trf696595	M
1799	6	1054142	trf696595	P
1800	6	1939585	trf696897	M
1801	6	1939686	trf696897	M
1802	6	1939849	trf696897	P
1803	6	1939956	trf696897	P
1804	6	3020630	trf697242_trf697243_trf697244	M
1805	6	3020896	trf697242_trf697243_trf697244	P
1806	6	5381098	trf697959	M
1807	6	5381364	trf697959	P
1808	6	6612656	trf698304	M
1809	6	6612927	trf698304	P
1810	6	6837159	trf698414	M
1811	6	6837430	trf698414	P
1812	6	6839143	trf698416	M
1813	6	6839180	trf698416	M
1814	6	6839429	trf698416	P
1815	6	10014048	trf699332	M
1816	6	10014336	trf699332	P
1817	6	11175002	trf699736	M
1818	6	11175292	trf699736	P
1819	6	11826420	trf699932	M
1820	6	11826680	trf699932	P
1821	6	14009004	trf700723	M
1822	6	14009261	trf700723	P
1823	6	14464185	trf700877	M
1824	6	14464446	trf700877	P
1825	6	15744581	trf701321	M
1826	6	15744864	trf701321	P
1827	6	17041695	trf701756	M
1828	6	17041954	trf701756	P
1829	6	18953233	trf702464_trf702465	M
1830	6	18953539	trf702464_trf702465	P
1831	6	22311556	trf703632	M
1832	6	22311811	trf703632	P
1833	6	22858131	trf703815	M
1834	6	22858388	trf703815	P
1835	6	23045418	trf703862	M
1836	6	23045679	trf703862	P
1837	6	23348672	trf703936	M
1838	6	23348932	trf703936	P
1839	6	23944118	trf704118	M
1840	6	23944379	trf704118	P
1841	6	24096739	trf704158	M
1842	6	24096854	trf704158	M
1843	6	24097013	trf704158	P
1844	6	24097105	trf704158	P
1845	6	25263331	trf704523	M
1846	6	25263606	trf704523	P
1847	6	25789051	trf704675	M
1848	6	25789304	trf704675	P
1849	6	26762040	trf704965	M
1850	6	26762312	trf704965	P
1851	6	27410380	trf705249	M
1852	6	27410690	trf705249	P
1853	6	28381090	trf705703	M
1854	6	28381347	trf705703	P
1855	6	29667355	trf706110	M
1856	6	29667696	trf706110	P
1857	6	29875412	trf706178	M
1858	6	29875666	trf706178	P
1859	6	29901783	trf706191	M
1860	6	29902084	trf706191	P
1861	6	29903607	trf706198_trf706200	M
1862	6	29903925	trf706198_trf706200	P
1863	6	29904103	trf706198_trf706200	P
1864	6	29924164	trf706202	M
1865	6	29924428	trf706202	P
1866	6	29937740	trf706208	M
1867	6	29938006	trf706208	P
1868	6	30770219	trf706450	M
1869	6	30770587	trf706450	P
1870	6	30987613	trf706557	M
1871	6	30987873	trf706557	P
1872	6	31214429	trf706657	M
1873	6	31214699	trf706657	P
1874	6	31457622	trf706736	M
1875	6	31458046	trf706736	P
1876	6	32194515	trf707001	M
1877	6	32194775	trf707001	P
1878	6	32333106	trf707039	M
1879	6	32333362	trf707039	P
1880	6	32451432	trf707091	M
1881	6	32451707	trf707091	P
1882	6	32456215	trf707093	M
1883	6	32456479	trf707093	P
1884	6	32469799	trf707104_trf707105_trf707106	M
1885	6	32470001	trf707104_trf707105_trf707106	M
1886	6	32470010	trf707104_trf707105_trf707106	M
1887	6	32470132	trf707104_trf707105_trf707106	P
1888	6	32470264	trf707104_trf707105_trf707106	P
1889	6	32470271	trf707104_trf707105_trf707106	P
1890	6	32483094	trf707111	M
1891	6	32483400	trf707111	P
1892	6	32484373	trf707112	M
1893	6	32484639	trf707112	P
1894	6	32489484	trf707113	M
1895	6	32489697	trf707113	P
1896	6	32500628	trf707119_trf707120	M
1897	6	32500883	trf707119_trf707120	P
1898	6	32525525	trf707135	M
1899	6	32525789	trf707135	P
1900	6	32613442	trf707179	M
1901	6	32613719	trf707179	P
1902	6	32626775	trf707182	M
1903	6	32627019	trf707182	P
1904	6	32670038	trf707191	M
1905	6	32670297	trf707191	P
1906	6	32698003	trf707209	M
1907	6	32698263	trf707209	P
1908	6	32722977	trf707217	M
1909	6	32723222	trf707217	P
1910	6	33051115	trf707310_trf707311	M
1911	6	33051380	trf707310_trf707311	P
1912	6	34466626	trf707902	M
1913	6	34466885	trf707902	P
1914	6	38139505	trf709178	M
1915	6	38139765	trf709178	P
1916	6	39120970	trf709430	M
1917	6	39121290	trf709430	P
1918	6	40530484	trf709749	M
1919	6	40530744	trf709749	P
1920	6	41677184	trf710077_D6S1017	M
1921	6	41677456	trf710077_D6S1017	P
1922	6	42506840	trf710427	M
1923	6	42507113	trf710427	P
1924	6	44064685	trf711083	M
1925	6	44064944	trf711083	P
1926	6	44158780	trf711109	M
1927	6	44159042	trf711109	P
1928	6	48287473	trf712219	M
1929	6	48287733	trf712219	P
1930	6	48901211	trf712454	M
1931	6	48901543	trf712454	P
1932	6	51929798	trf713322_trf713324	M
1933	6	51930058	trf713322_trf713324	P
1934	6	53073466	trf713658	M
1935	6	53073716	trf713658	P
1936	6	56379285	trf714542	M
1937	6	56379544	trf714542	P
1938	6	57230679	trf714767	M
1939	6	57230940	trf714767	P
1940	6	57232106	trf714768_trf714769	M
1941	6	57232238	trf714768_trf714769	M
1942	6	57232362	trf714768_trf714769	P
1943	6	57232500	trf714768_trf714769	P
1944	6	57250909	trf714771	M
1945	6	57251263	trf714771	P
1946	6	57343042	trf714785	M
1947	6	57343282	trf714785	P
1948	6	57374595	trf714790	M
1949	6	57374870	trf714790	P
1950	6	57401800	trf714793	M
1951	6	57402136	trf714793	P
1952	6	57450240	trf714798	M
1953	6	57450495	trf714798	P
1954	6	57482184	trf714805	M
1955	6	57482439	trf714805	P
1956	6	57520768	trf714808	M
1957	6	57521021	trf714808	P
1958	6	57540748	trf714841	M
1959	6	57541008	trf714841	P
1960	6	57561119	trf714846	M
1961	6	57561386	trf714846	P
1962	6	62357222	trf715402	M
1963	6	62357485	trf715402	P
1964	6	63599910	trf715809	M
1965	6	63600170	trf715809	P
1966	6	63745746	trf715833	M
1967	6	63746006	trf715833	P
1968	6	63885542	trf715872	M
1969	6	63885806	trf715872	P
1970	6	64215414	trf716001	M
1971	6	64215785	trf716001	P
1972	6	64590315	trf716116_trf716117	M
1973	6	64590575	trf716116_trf716117	P
1974	6	64921375	trf716189	M
1975	6	64921686	trf716189	P
1976	6	65660563	trf716375	M
1977	6	65660600	trf716375	M
1978	6	65660820	trf716375	P
1979	6	65660861	trf716375	P
1980	6	66157100	trf716537_trf716538	M
1981	6	66157377	trf716537_trf716538	P
1982	6	66583873	trf716690	M
1983	6	66584112	trf716690	P
1984	6	66599910	trf716695	M
1985	6	66600220	trf716695	P
1986	6	66601489	trf716696	M
1987	6	66601749	trf716696	P
1988	6	66675094	trf716717_trf716718_trf716719_trf716720_trf716721	M
1989	6	66675115	trf716717_trf716718_trf716719_trf716720_trf716721	M
1990	6	66675375	trf716717_trf716718_trf716719_trf716720_trf716721	P
1991	6	66900158	trf716769_trf716772_trf716773_trf716774	M
1992	6	66900494	trf716769_trf716772_trf716773_trf716774	M
1993	6	66900474	trf716769_trf716772_trf716773_trf716774	P
1994	6	66900750	trf716769_trf716772_trf716773_trf716774	P
1995	6	69232534	trf717552	M
1996	6	69232799	trf717552	P
1997	6	69832675	trf717774	M
1998	6	69832933	trf717774	P
1999	6	74490378	trf719096	M
2000	6	74490584	trf719096	M
2001	6	74490745	trf719096	P
2002	6	74490840	trf719096	P
2003	6	76037099	trf719509	M
2004	6	76037345	trf719509	P
2005	6	76368590	trf719611	M
2006	6	76368822	trf719611	P
2007	6	77968332	trf720011	M
2008	6	77968638	trf720011	P
2009	6	77968640	trf720011	P
2010	6	80751821	TTK_1_TTK_2	M
2011	6	80752081	TTK_1_TTK_2	P
2012	6	80916119	trf720697	M
2013	6	80916381	trf720697	P
2014	6	81971029	trf720952	M
2015	6	81971290	trf720952	P
2016	6	82038610	trf720992	M
2017	6	82038645	trf720992	M
2018	6	82038863	trf720992	P
2019	6	82038908	trf720992	P
2020	6	82195033	trf721041	M
2021	6	82195293	trf721041	P
2022	6	82972600	trf721211	M
2023	6	82972892	trf721211	P
2024	6	84265862	trf721545	M
2025	6	84265929	trf721545	M
2026	6	84266120	trf721545	P
2027	6	84266193	trf721545	P
2028	6	86474169	trf722108_trf722109	M
2029	6	86474432	trf722108_trf722109	P
2030	6	86581771	trf722137_trf722138	M
2031	6	86582087	trf722137_trf722138	P
2032	6	88221693	trf722560	M
2033	6	88221961	trf722560	P
2034	6	88228758	trf722562	M
2035	6	88229030	trf722562	P
2036	6	92202909	trf723606	M
2037	6	92203177	trf723606	P
2038	6	93840260	trf724059	M
2039	6	93840571	trf724059	P
2040	6	94995334	trf724324	M
2041	6	94995592	trf724324	P
2042	6	97281525	trf724834	M
2043	6	97281786	trf724834	P
2044	6	97962979	trf724980	M
2045	6	97963061	trf724980	M
2046	6	97963242	trf724980	P
2047	6	97963324	trf724980	P
2048	6	102404522	trf726130_trf726131	M
2049	6	102404791	trf726130_trf726131	P
2050	6	102404818	trf726130_trf726131	P
2051	6	104071024	trf726644	M
2052	6	104071284	trf726644	P
2053	6	104188276	trf726691	M
2054	6	104188528	trf726691	P
2055	6	105299950	trf726949	M
2056	6	105300202	trf726949	P
2057	6	108038188	trf727694	M
2058	6	108038513	trf727694	P
2059	6	108214585	SEC63_1_SEC63_2	M
2060	6	108214846	SEC63_1_SEC63_2	P
2061	6	110028434	trf728316	M
2062	6	110028719	trf728316	P
2063	6	111592824	trf728740	M
2064	6	111593200	trf728740	P
2065	6	111743648	trf728771	M
2066	6	111743907	trf728771	P
2067	6	112879104	trf729064_D6S474	M
2068	6	112879367	trf729064_D6S474	P
2069	6	113656274	trf729262	M
2070	6	113656540	trf729262	P
2071	6	115120715	trf729735	M
2072	6	115120752	trf729735	M
2073	6	115120973	trf729735	P
2074	6	115121013	trf729735	P
2075	6	117090278	trf730225	M
2076	6	117090538	trf730225	P
2077	6	117629572	trf730356	M
2078	6	117629826	trf730356	P
2079	6	118612339	trf730582	M
2080	6	118612600	trf730582	P
2081	6	121203797	trf731237	M
2082	6	121204058	trf731237	P
2083	6	122612336	trf731642	M
2084	6	122612597	trf731642	P
2085	6	124232749	trf732118	M
2086	6	124233045	trf732118	P
2087	6	125080585	trf732350	M
2088	6	125080649	trf732350	M
2089	6	125080832	trf732350	P
2090	6	125080902	trf732350	P
2091	6	126098759	trf732621	M
2092	6	126099015	trf732621	P
2093	6	129044123	trf733285	M
2094	6	129044394	trf733285	P
2095	6	132624773	trf734249	M
2096	6	132625033	trf734249	P
2097	6	133246168	trf734423	M
2098	6	133246422	trf734423	P
2099	6	137438332	trf735756	M
2100	6	137438591	trf735756	P
2101	6	139355681	trf736320	M
2102	6	139355936	trf736320	P
2103	6	139362479	trf736322	M
2104	6	139362792	trf736322	P
2105	6	139547219	trf736386	M
2106	6	139547515	trf736386	P
2107	6	140358686	trf736604	M
2108	6	140358945	trf736604	P
2109	6	140899318	trf736743_trf736744	M
2110	6	140899578	trf736743_trf736744	P
2111	6	141302418	trf736854	M
2112	6	141302730	trf736854	P
2113	6	141436399	trf736887	M
2114	6	141436658	trf736887	P
2115	6	141766532	trf737030	M
2116	6	141766803	trf737030	P
2117	6	143696898	trf737509	M
2118	6	143696939	trf737509	M
2119	6	143697177	trf737509	P
2120	6	143697191	trf737509	P
2121	6	143885257	trf737564	M
2122	6	143885510	trf737564	P
2123	6	147098306	trf738416	M
2124	6	147098573	trf738416	P
2125	6	147635123	trf738513	M
2126	6	147635395	trf738513	P
2127	6	148396599	trf738685	M
2128	6	148396886	trf738685	P
2129	6	148623690	trf738762	M
2130	6	148623943	trf738762	P
2131	6	148670213	trf738804	M
2132	6	148670475	trf738804	P
2133	6	151492852	trf739771	M
2134	6	151493284	trf739771	P
2135	6	151518742	trf739794_trf739795	M
2136	6	151519118	trf739794_trf739795	P
2137	6	151640455	trf739848	M
2138	6	151640719	trf739848	P
2139	6	151955757	trf739966	M
2140	6	151956021	trf739966	P
2141	6	152250612	trf740047	M
2142	6	152250914	trf740047	P
2143	6	153939355	trf740547	M
2144	6	153939608	trf740547	P
2145	6	154700812	trf740821	M
2146	6	154701076	trf740821	P
2147	6	157781774	trf741795_trf741796	M
2148	6	157782108	trf741795_trf741796	P
2149	6	158622265	trf742096	M
2150	6	158622525	trf742096	P
2151	6	159876953	trf742547	M
2152	6	159877076	trf742547	M
2153	6	159877217	trf742547	P
2154	6	159877332	trf742547	P
2155	6	160526779	trf742812	M
2156	6	160527038	trf742812	P
2157	6	161387215	trf743155	M
2158	6	161387494	trf743155	P
2159	6	161707383	trf743252	M
2160	6	161707640	trf743252	P
2161	6	163272866	trf743770	M
2162	6	163273134	trf743770	P
2163	6	165797979	trf744575	M
2164	6	165798236	trf744575	P
2165	6	166271028	trf744748	M
2166	6	166271288	trf744748	P
2167	6	168695087	trf745981	M
2168	6	168695347	trf745981	P
2169	6	169069397	trf746257	M
2170	6	169069579	trf746257	P
2171	7	940217	trf748126	M
2172	7	940492	trf748126	P
2173	7	3157096	trf749710	M
2174	7	3157358	trf749710	P
2175	7	3454876	trf749884	M
2176	7	3455139	trf749884	P
2177	7	4326611	trf750193	M
2178	7	4326881	trf750193	P
2179	7	4493145	trf750298_trf750299_trf750300	M
2180	7	4493421	trf750298_trf750299_trf750300	P
2181	7	8736313	trf752212	M
2182	7	8736812	trf752212	P
2183	7	9062693	trf752289	M
2184	7	9062960	trf752289	P
2185	7	9543829	trf752392	M
2186	7	9544096	trf752392	P
2187	7	10119610	trf752581	M
2188	7	10119871	trf752581	P
2189	7	10851434	trf752773	M
2190	7	10851673	trf752773	P
2191	7	11031291	trf752815_trf752816	M
2192	7	11031518	trf752815_trf752816	P
2193	7	11933129	trf753026	M
2194	7	11933389	trf753026	P
2195	7	12328698	trf753122	M
2196	7	12328968	trf753122	P
2197	7	12551322	trf753161	M
2198	7	12551722	trf753161	P
2199	7	12947735	trf753280	M
2200	7	12947998	trf753280	P
2201	7	14960379	trf753845	M
2202	7	14960639	trf753845	P
2203	7	15393960	trf753972	M
2204	7	15394227	trf753972	P
2205	7	19535117	trf755089_trf755090	M
2206	7	19535458	trf755089_trf755090	P
2207	7	21852607	trf755744	M
2208	7	21852862	trf755744	P
2209	7	22128085	trf755813	M
2210	7	22128347	trf755813	P
2211	7	22402857	trf755867	M
2212	7	22402918	trf755867	M
2213	7	22403214	trf755867	P
2214	7	22450951	trf755878	M
2215	7	22451212	trf755878	P
2216	7	23721763	trf756316	M
2217	7	23722191	trf756316	P
2218	7	24402243	trf756475	M
2219	7	24402505	trf756475	P
2220	7	28555314	trf757565	M
2221	7	28555562	trf757565	P
2222	7	29684871	trf757894	M
2223	7	29685159	trf757894	P
2224	7	32488832	trf758667	M
2225	7	32489122	trf758667	P
2226	7	34702501	trf759225	M
2227	7	34702762	trf759225	P
2228	7	35624221	trf759438	M
2229	7	35624488	trf759438	P
2230	7	35624533	trf759438	P
2231	7	36443289	trf759693	M
2232	7	36443566	trf759693	P
2233	7	38490770	trf760321	M
2234	7	38491040	trf760321	P
2235	7	42300548	trf761439	M
2236	7	42300903	trf761439	P
2237	7	46858222	trf762900	M
2238	7	46858476	trf762900	P
2239	7	47734929	trf763220_trf763221	M
2240	7	47735192	trf763220_trf763221	P
2241	7	48077822	trf763351	M
2242	7	48078077	trf763351	P
2243	7	48461591	trf763485	M
2244	7	48461844	trf763485	P
2245	7	48782037	trf763574	M
2246	7	48782290	trf763574	P
2247	7	49411315	trf763714	M
2248	7	49411402	trf763714	M
2249	7	49411559	trf763714	P
2250	7	49411657	trf763714	P
2251	7	49571744	trf763761	M
2252	7	49572003	trf763761	P
2253	7	50999191	trf764223	M
2254	7	50999466	trf764223	P
2255	7	52047522	trf764531	M
2256	7	52047795	trf764531	P
2257	7	52072910	trf764534	M
2258	7	52073245	trf764534	P
2259	7	52089745	trf764538	M
2260	7	52090006	trf764538	P
2261	7	52235066	trf764588	M
2262	7	52235135	trf764588	M
2263	7	52235329	trf764588	P
2264	7	52235395	trf764588	P
2265	7	54189335	trf765273	M
2266	7	54189615	trf765273	P
2267	7	54528144	trf765384	M
2268	7	54528404	trf765384	P
2269	7	54846140	trf765485	M
2270	7	54846412	trf765485	P
2271	7	56704854	trf766302	M
2272	7	56705114	trf766302	P
2273	7	61892888	trf767576	M
2274	7	61893212	trf767576	P
2275	7	64345203	trf768601	M
2276	7	64345464	trf768601	P
2277	7	64895465	trf768853	M
2278	7	64895724	trf768853	P
2279	7	66313826	trf769544	M
2280	7	66314254	trf769544	P
2281	7	66845394	trf769789	M
2282	7	66845646	trf769789	P
2283	7	67391865	trf770103	M
2284	7	67392128	trf770103	P
2285	7	68188375	trf770625	M
2286	7	68188648	trf770625	P
2287	7	70457513	trf771490	M
2288	7	70457766	trf771490	P
2289	7	71158084	trf771775_trf771776_trf771777	M
2290	7	71158348	trf771775_trf771776_trf771777	P
2291	7	71650116	trf772040	M
2292	7	71650377	trf772040	P
2293	7	71819745	trf772137_trf772138	M
2294	7	71820005	trf772137_trf772138	P
2295	7	71979131	trf772277_trf772278_trf772279	M
2296	7	71979500	trf772277_trf772278_trf772279	P
2297	7	73016356	trf772785	M
2298	7	73016695	trf772785	P
2299	7	76976127	trf774855	M
2300	7	76976381	trf774855	P
2301	7	77148512	trf774910	M
2302	7	77148772	trf774910	P
2303	7	77423321	TMEM60	M
2304	7	77423577	TMEM60	P
2305	7	79114696	trf775510_trf775511	M
2306	7	79114950	trf775510_trf775511	P
2307	7	82568813	trf776550	M
2308	7	82569117	trf776550	P
2309	7	82889368	trf776662	M
2310	7	82889796	trf776662	P
2311	7	83035693	trf776709	M
2312	7	83035952	trf776709	P
2313	7	83789435	D7S820	M
2314	7	83789657	D7S820	P
2315	7	85590169	trf777436	M
2316	7	85590429	trf777436	P
2317	7	88267123	trf778110	M
2318	7	88267390	trf778110	P
2319	7	88849102	trf778277	M
2320	7	88849504	trf778277	P
2321	7	90317475	trf778686	M
2322	7	90317731	trf778686	P
2323	7	97694711	trf780602	M
2324	7	97694998	trf780602	P
2325	7	98515136	TRRAP_1	M
2326	7	98515400	TRRAP_1	P
2327	7	98535169	TRRAP_2	M
2328	7	98535430	TRRAP_2	P
2329	7	98609626	TRRAP_3	M
2330	7	98609893	TRRAP_3	P
2331	7	100607163	trf782092	M
2332	7	100607518	trf782092	P
2333	7	101006748	trf782340	M
2334	7	101006985	trf782340	P
2335	7	101659726	trf782759	M
2336	7	101659978	trf782759	P
2337	7	104163347	trf783590_trf783591_trf783592_trf783593_trf783594	M
2338	7	104163608	trf783590_trf783591_trf783592_trf783593_trf783594	P
2339	7	106429280	trf784333_trf784334	M
2340	7	106429547	trf784333_trf784334	P
2341	7	106526509	PIK3CG	M
2342	7	106526765	PIK3CG	P
2343	7	107372919	trf784595	M
2344	7	107373268	trf784595	P
2345	7	111710368	trf785821	M
2346	7	111710628	trf785821	P
2347	7	113323013	trf786228	M
2348	7	113323264	trf786228	P
2349	7	115453372	trf786816	M
2350	7	115453631	trf786816	P
2351	7	116608253	trf787135	M
2352	7	116608520	trf787135	P
2353	7	117906473	trf787465_trf787466	M
2354	7	117906870	trf787465_trf787466	P
2355	7	118018709	trf787487_trf787488	M
2356	7	118018970	trf787487_trf787488	P
2357	7	118310236	trf787573	M
2358	7	118310508	trf787573	P
2359	7	118792266	trf787732_trf787733_trf787734	M
2360	7	118792289	trf787732_trf787733_trf787734	M
2361	7	118792572	trf787732_trf787733_trf787734	P
2362	7	121166172	trf788335_trf788336	M
2363	7	121166542	trf788335_trf788336	P
2364	7	122285259	trf788698	M
2365	7	122285625	trf788698	P
2366	7	123792650	trf789106	M
2367	7	123792910	trf789106	P
2368	7	124156430	trf789207	M
2369	7	124156664	trf789207	P
2370	7	125288098	trf789541	M
2371	7	125288343	trf789541	P
2372	7	126062836	trf789790	M
2373	7	126063096	trf789790	P
2374	7	126679818	trf789940	M
2375	7	126680177	trf789940	P
2376	7	127250533	trf790074	M
2377	7	127250801	trf790074	P
2378	7	129259196	trf790666	M
2379	7	129259456	trf790666	P
2380	7	130750580	trf791136	M
2381	7	130750823	trf791136	P
2382	7	133223434	trf791893_trf791894_trf791895_trf791896	M
2383	7	133223693	trf791893_trf791894_trf791895_trf791896	P
2384	7	133223694	trf791893_trf791894_trf791895_trf791896	P
2385	7	133223755	trf791893_trf791894_trf791895_trf791896	P
2386	7	133656022	trf791996	M
2387	7	133656295	trf791996	P
2388	7	134440895	trf792219_trf792220	M
2389	7	134441129	trf792219_trf792220	P
2390	7	134441192	trf792219_trf792220	P
2391	7	134735237	trf792299	M
2392	7	134735496	trf792299	P
2393	7	135239620	trf792453	M
2394	7	135239902	trf792453	P
2395	7	137657283	trf793217_trf793218	M
2396	7	137657562	trf793217_trf793218	P
2397	7	137945578	trf793334	M
2398	7	137945835	trf793334	P
2399	7	140124256	trf794146	M
2400	7	140124510	trf794146	P
2401	7	140647851	trf794327	M
2402	7	140648150	trf794327	P
2403	7	140916131	trf794415	M
2404	7	140916395	trf794415	P
2405	7	143829498	trf795171	M
2406	7	143829767	trf795171	P
2407	7	145405558	trf795620	M
2408	7	145405816	trf795620	P
2409	7	146092756	trf795845	M
2410	7	146093011	trf795845	P
2411	7	147283454	trf796277_trf796278	M
2412	7	147283731	trf796277_trf796278	P
2413	7	147985941	trf796479	M
2414	7	147986201	trf796479	P
2415	7	148076648	trf796521	M
2416	7	148076908	trf796521	P
2417	7	148104086	trf796529	M
2418	7	148104346	trf796529	P
2419	7	150698293	NOS3	M
2420	7	150698552	NOS3	P
2421	7	151874028	MLL3	M
2422	7	151874285	MLL3	P
2423	7	152099437	trf797997	M
2424	7	152099727	trf797997	P
2425	7	152100672	trf797999	M
2426	7	152100718	trf797999	M
2427	7	152100917	trf797999	P
2428	7	152100978	trf797999	P
2429	7	152105910	trf798002	M
2430	7	152106183	trf798002	P
2431	7	152661060	trf798316	M
2432	7	152661336	trf798316	P
2433	7	154917534	trf799206	M
2434	7	154917798	trf799206	P
2435	7	155131540	trf799334	M
2436	7	155131653	trf799334	M
2437	7	155131811	trf799334	P
2438	7	155131923	trf799334	P
2439	7	155241956	trf799422	M
2440	7	155242204	trf799422	P
2441	7	155265336	trf799434	M
2442	7	155265604	trf799434	P
2443	7	156289492	trf800049	M
2444	7	156289753	trf800049	P
2445	7	157232138	trf800467	M
2446	7	157232413	trf800467	P
2447	7	157504589	trf800648	M
2448	7	157504849	trf800648	P
2449	7	158459782	trf801786	M
2450	7	158460042	trf801786	P
2451	8	2085065	trf803556	M
2452	8	2085342	trf803556	P
2453	8	2103380	trf803566	M
2454	8	2103408	trf803566	M
2455	8	2103637	trf803566	P
2456	8	2103669	trf803566	P
2457	8	3032866	trf803995	M
2458	8	3033142	trf803995	P
2459	8	3212344	trf804082	M
2460	8	3212597	trf804082	P
2461	8	3422444	trf804195	M
2462	8	3422761	trf804195	P
2463	8	3433660	trf804202	M
2464	8	3433918	trf804202	P
2465	8	3567131	trf804279	M
2466	8	3567394	trf804279	P
2467	8	3706298	trf804358_trf804359_trf804360	M
2468	8	3706559	trf804358_trf804359_trf804360	P
2469	8	3746915	trf804375	M
2470	8	3747176	trf804375	P
2471	8	3960943	trf804438	M
2472	8	3961209	trf804438	P
2473	8	4247943	trf804542	M
2474	8	4248259	trf804542	P
2475	8	4365476	trf804571_trf804572	M
2476	8	4365736	trf804571_trf804572	P
2477	8	4627634	trf804692	M
2478	8	4627999	trf804692	P
2479	8	5165144	trf804892_trf804894	M
2480	8	5165158	trf804892_trf804894	M
2481	8	5165421	trf804892_trf804894	P
2482	8	5578474	trf804998	M
2483	8	5578736	trf804998	P
2484	8	5853206	trf805059_trf805060	M
2485	8	5853466	trf805059_trf805060	P
2486	8	5878170	trf805066	M
2487	8	5878433	trf805066	P
2488	8	6660393	trf805406	M
2489	8	6660654	trf805406	P
2490	8	8393339	trf805888	M
2491	8	8393764	trf805888	P
2492	8	10852917	trf806734	M
